"Year","WEEK","Week Ending Date","REGION","State","City","Pneumonia and Influenza Deaths","All Deaths","<1 year (all cause deaths)","1-24 years (all cause deaths)","25-44 years","45-64 years (all cause deaths)","65+ years (all cause deaths)"
"1967","16","04/22/1967","4","MO","Kansas City","2","129","5","4","6","32","82"
"1967","18","05/06/1967","1","MA","New Bedford","1","25","1","0","0","4","20"
"1967","18","05/06/1967","9","WA","Tacoma","2","39","2","0","2","10","25"
"1967","19","05/13/1967","2","NY","Buffalo","4","170","7","14","6","44","99"
"1967","19","05/13/1967","4","MN","Saint Paul","0","54","3","1","2","13","35"
"1967","21","05/27/1967","3","MI","Detroit","6","363","16","10","28","109","200"
"1967","25","06/24/1967","1","MA","Worcester","6","51","2","2","1","11","35"
"1967","26","07/01/1967","2","PA","Scranton","2","34","0","1","0","14","19"
"1967","26","07/01/1967","9","CA","Fresno","0","50","3","4","3","16","24"
"1967","28","07/15/1967","2","NY","Rochester","1","92","5","5","3","20","59"
"1967","28","07/15/1967","3","OH","Columbus","2","113","9","7","4","25","68"
"1967","28","07/15/1967","6","TN","Memphis","2","115","5","2","7","37","64"
"1967","28","07/15/1967","9","CA","San Francisco","5","204","4","1","13","75","111"
"1967","29","07/22/1967","5","GA","Atlanta","3","99","9","3","5","43","39"
"1967","31","08/05/1967","2","NJ","Camden","0","46","3","1","3","10","29"
"1967","31","08/05/1967","7","AR","Little Rock","0","33","5","1","1","10","16"
"1967","31","08/05/1967","9","CA","San Jose","3","35","1","0","1","8","25"
"1967","32","08/12/1967","3","OH","Toledo","3","100","4","6","7","25","58"
"1967","32","08/12/1967","5","GA","Savannah","2","26","2","1","4","5","14"
"1967","36","09/09/1967","3","IL","Rockford","4","38","3","2","1","7","25"
"1967","37","09/16/1967","9","CA","Pasadena","0","29","0","1","1","5","22"
"1967","37","09/16/1967","9",NA,NA,"5","93","13","5","8","27","40"
"1967","40","10/07/1967","2","NY","New York","44","1581","59","47","99","471","905"
"1967","40","10/07/1967","3","OH","Cincinnati","1","146","11","3","12","34","86"
"1967","40","10/07/1967","5","GA","Savannah","3","36","2","2","0","16","16"
"1967","40","10/07/1967","7","LA","New Orleans","3","163","12","5","8","44","94"
"1967","41","10/14/1967","7","TX","Corpus Christi","0","41","1","5","6","10","19"
"1967","42","10/21/1967","2","NY","Albany","3","54","5","1","3","16","29"
"1967","42","10/21/1967","4","MN","Minneapolis","3","122","9","5","4","31","73"
"1967","43","10/28/1967","7","AR","Little Rock","0","51","4","1","2","8","36"
"1967","45","11/11/1967","1","CT","Waterbury","0","20","1","0","0","4","15"
"1967","47","11/25/1967","8","AZ","Tucson","2","60","0","0","3","16","41"
"1967","48","12/02/1967","3","OH","Cleveland","4","225","3","9","19","67","127"
"1967","48","12/02/1967","9","CA","Glendale","1","27","1","0","0","9","17"
"1967","52","12/30/1967","7","TX","Fort Worth","3","86","5","4","6","21","50"
"1968","2","01/13/1968","2","NJ","Jersey City","10","87","4","0","3","27","53"
"1968","3","01/20/1968","9","CA","Pasadena","0","37","1","1","1","14","20"
"1968","5","02/03/1968","2","NY","Syracuse","3","72","5","2","4","15","46"
"1968","5","02/03/1968","7","OK","Tulsa","11","71","6","5","2","23","35"
"1968","5","02/03/1968","9","CA","Long Beach","1","85","2","2","8","21","52"
"1968","6","02/10/1968","7","TX","El Paso","8","34","2","4","0","13","15"
"1968","7","02/17/1968","9","CA","Sacramento","1","72","5","2","1","23","41"
"1968","8","02/24/1968","5","VA","Norfolk","8","78","3","3","8","28","36"
"1968","8","02/24/1968","6","TN","Knoxville","3","42","2","1","1","13","25"
"1968","9","03/02/1968","1","MA","Worcester","5","62","1","0","0","8","53"
"1968","9","03/02/1968","3","OH","Canton","7","36","0","1","6","6","23"
"1968","9","03/02/1968","6","TN","Chattanooga","5","61","0","2","2","23","34"
"1968","11","03/16/1968","3","OH","Cincinnati","8","175","7","3","7","33","125"
"1968","11","03/16/1968","9","CA","Fresno","1","51","1","4","2","17","27"
"1968","16","04/20/1968","2","NJ","Elizabeth","1","33","0","0","4","15","14"
"1968","16","04/20/1968","8","CO","Colorado Springs","4","36","0","1","5","5","25"
"1968","17","04/27/1968","6","TN","Chattanooga","6","47","0","3","4","17","23"
"1968","17","04/27/1968","7","LA","Baton Rouge","2","21","0","1","1","5","14"
"1968","18","05/04/1968","6","TN","Knoxville","1","42","3","1","4","9","25"
"1968","19","05/11/1968","3","IN","Fort Wayne","1","31","1","0","1","12","17"
"1968","20","05/18/1968","9","WA","Spokane","0","76","2","3","2","17","52"
"1968","22","06/01/1968","3","OH","Akron","0","61","5","3","3","12","38"
"1968","23","06/08/1968","7","TX","Houston","5","224","16","19","28","63","98"
"1968","24","06/15/1968","7","LA","Baton Rouge","2","37","2","4","3","8","20"
"1968","25","06/22/1968","2","NY","Rochester","5","92","6","1","5","19","61"
"1968","25","06/22/1968","4","IA","Des Moines","3","64","2","2","3","10","47"
"1968","25","06/22/1968","4","MO","Kansas City","1","132","6","3","11","23","89"
"1968","26","06/29/1968","8","AZ","Phoenix","1","108","4","8","10","24","62"
"1968","27","07/06/1968","5","VA","Richmond","0","70","0","3","6","15","46"
"1968","28","07/13/1968","6","TN","Knoxville","1","51","0","3","2","13","33"
"1968","29","07/20/1968","1","MA","New Bedford","0","26","2","0","0","8","16"
"1968","29","07/20/1968","3","OH","Youngstown","3","59","2","2","3","15","37"
"1968","29","07/20/1968","4","MN","Duluth","4","22","0","2","1","4","15"
"1968","29","07/20/1968","8","CO","Denver","5","125","14","6","12","25","68"
"1968","30","07/27/1968","2","PA","Allentown","2","37","1","2","2","7","25"
"1968","30","07/27/1968","5","FL","Tampa","7","53","2","3","2","19","27"
"1968","31","08/03/1968","1","MA","Springfield","5","45","0","2","1","11","31"
"1968","31","08/03/1968","3","OH","Toledo","5","94","5","1","2","22","64"
"1968","33","08/17/1968","8","UT","Ogden","1","22","2","2","0","4","14"
"1968","34","08/24/1968","2","NY","Schenectady","0","18","1","0","0","3","14"
"1968","34","08/24/1968","3","IN","South Bend","5","46","4","3","2","12","25"
"1968","34","08/24/1968","4","MO","Kansas City","1","119","4","5","10","26","74"
"1968","36","09/07/1968","5","VA","Richmond","2","76","4","3","2","22","45"
"1968","37","09/14/1968","5","FL","Saint Petersburg","7","74","1","2","2","12","57"
"1968","37","09/14/1968","7","TX","Dallas","2","152","15","6","18","41","72"
"1968","38","09/21/1968","9","CA","Long Beach","1","80","5","0","6","16","53"
"1968","39","09/28/1968","1","CT","Waterbury","0","37","0","1","0","11","25"
"1968","39","09/28/1968","9","CA","Pasadena","1","36","0","4","4","5","23"
"1968","41","10/12/1968","1","MA","Springfield","2","41","1","4","3","4","29"
"1968","41","10/12/1968","2","NJ","Paterson","1","39","1","3","1","13","21"
"1968","41","10/12/1968","2","PA","Allentown","3","36","2","1","2","7","24"
"1968","42","10/19/1968","2","NJ","Newark","8","101","8","5","11","41","36"
"1968","42","10/19/1968","6","TN","Nashville","2","87","3","4","9","27","44"
"1968","42","10/19/1968","7","LA","New Orleans","5","164","7","10","14","50","83"
"1968","43","10/26/1968","2","PA","Philadelphia","4","478","19","9","41","141","268"
"1968","43","10/26/1968","3","OH","Columbus","3","143","8","8","8","48","71"
"1968","43","10/26/1968","4","KS","Wichita","7","53","2","2","4","14","31"
"1968","43","10/26/1968","9","HI","Honolulu","1","57","5","2","4","14","32"
"1968","44","11/02/1968","4","NE","Omaha","2","75","8","1","6","19","41"
"1968","45","11/09/1968","4","MO","Kansas City","1","141","6","6","7","41","81"
"1968","46","11/16/1968","3","IN","South Bend","1","36","0","1","5","6","24"
"1968","46","11/16/1968","9","CA","Berkeley","0","18","0","0","0","2","16"
"1968","49","12/07/1968","1","MA","Boston","23","262","11","10","15","79","147"
"1968","51","12/21/1968","1","RI","Providence","6","67","5","1","4","12","45"
"1968","51","12/21/1968","2","NJ","Jersey City","6","79","2","4","5","28","40"
"1968","52","12/28/1968","8","UT","Ogden","2","15","0","0","0","7","8"
"1969","2","01/11/1969","2","PA","Erie","7","47","2","1","2","14","28"
"1969","2","01/11/1969","3","IN","Evansville","3","73","1","2","3","14","53"
"1969","5","02/01/1969","7","LA","New Orleans","4","171","5","3","10","59","94"
"1969","5","02/01/1969","9",NA,NA,"9","120","6","5","9","35","65"
"1969","6","02/08/1969","4","KS","Wichita","0","55","1","3","0","16","35"
"1969","6","02/08/1969","9","CA","Pasadena","2","51","1","1","3","3","43"
"1969","7","02/15/1969","2","PA","Philadelphia","3","405","19","10","25","125","226"
"1969","7","02/15/1969","3","WI","Milwaukee","1","166","8","7","9","33","109"
"1969","7","02/15/1969","6","AL","Birmingham","3","112","6","0","10","36","60"
"1969","7","02/15/1969","9","CA","Sacramento","1","53","2","2","4","15","30"
"1969","7","02/15/1969","9",NA,NA,"1","105","4","4","14","26","57"
"1969","8","02/22/1969","5","FL","Tampa","15","79","2","2","4","26","45"
"1969","8","02/22/1969","5","NC","Charlotte","6","67","3","6","5","19","34"
"1969","8","02/22/1969","6",NA,NA,"8","123","9","1","14","37","62"
"1969","9","03/01/1969","1","MA","Boston","22","217","7","8","8","68","126"
"1969","10","03/08/1969","3","OH","Dayton","5","77","0","3","7","21","46"
"1969","10","03/08/1969","5","FL","Saint Petersburg","9","108","2","0","0","15","91"
"1969","10","03/08/1969","9","OR","Portland","5","191","5","8","5","54","119"
"1969","11","03/15/1969","9","OR","Portland","9","152","4","4","6","50","88"
"1969","12","03/22/1969","6","TN","Chattanooga","3","49","4","0","4","14","27"
"1969","13","03/29/1969","1","MA","Fall River","0","33","1","0","1","14","17"
"1969","15","04/12/1969","1","CT","Waterbury","0","21","0","0","2","4","15"
"1969","15","04/12/1969","8","UT","Salt Lake City","3","65","3","4","1","22","35"
"1969","15","04/12/1969","9","CA","San Diego","2","99","4","3","7","26","59"
"1969","16","04/19/1969","5","FL","Jacksonville","3","76","5","3","5","21","42"
"1969","16","04/19/1969","5","FL","Saint Petersburg","1","88","0","0","0","14","74"
"1969","16","04/19/1969","7","LA","Shreveport","3","59","3","1","2","11","42"
"1969","16","04/19/1969","8","AZ","Phoenix","2","144","6","7","9","46","76"
"1969","16","04/19/1969","8","UT","Ogden","5","22","1","1","0","4","16"
"1969","16","04/19/1969","9","CA","Long Beach","2","116","1","2","7","23","83"
"1969","17","04/26/1969","1","MA","Springfield","4","42","1","1","1","15","24"
"1969","17","04/26/1969","3","OH","Akron","0","71","0","3","2","23","43"
"1969","17","04/26/1969","3",NA,NA,"5","71","7","4","5","21","34"
"1969","17","04/26/1969","9","CA","Glendale","0","36","2","2","2","5","25"
"1969","19","05/10/1969","5","MD","Baltimore","9","274","14","15","20","72","153"
"1969","19","05/10/1969","5","NC","Charlotte","0","47","6","0","6","9","26"
"1969","19","05/10/1969","9","CA","Long Beach","3","91","3","6","1","29","52"
"1969","23","06/07/1969","3","OH","Toledo","3","116","3","9","2","28","74"
"1969","24","06/14/1969","4","MN","Duluth","0","18","1","0","0","5","12"
"1969","24","06/14/1969","8","UT","Salt Lake City","3","55","3","2","4","13","33"
"1969","25","06/21/1969","3","IL","Rockford","3","38","3","1","1","7","26"
"1969","25","06/21/1969","9","HI","Honolulu","1","40","3","3","2","13","19"
"1969","26","06/28/1969","1","MA","Cambridge","6","21","1","1","1","2","16"
"1969","26","06/28/1969","4","KS","Kansas City","4","46","3","2","3","7","31"
"1969","27","07/05/1969","4","NE","Lincoln","0","22","0","1","4","3","14"
"1969","28","07/12/1969","4","NE","Lincoln","1","30","0","2","2","5","21"
"1969","28","07/12/1969","5","VA","Norfolk","3","57","2","1","7","19","28"
"1969","29","07/19/1969","7","TX","Houston","9","247","13","17","26","80","111"
"1969","30","07/26/1969","2","NY","New York","53","1511","75","45","98","411","882"
"1969","30","07/26/1969","8","AZ","Tucson","3","47","1","5","3","15","23"
"1969","32","08/09/1969","9","CA","Sacramento","0","73","2","2","4","22","43"
"1969","33","08/16/1969","1","RI","Providence","4","61","4","1","2","21","33"
"1969","33","08/16/1969","6","AL","Birmingham","2","116","7","8","13","34","54"
"1969","33","08/16/1969","9","CA","Pasadena","2","46","1","1","3","10","31"
"1969","33","08/16/1969","9","WA","Seattle","3","133","8","5","4","39","77"
"1969","34","08/23/1969","1","MA","Lynn","1","16","0","0","0","3","13"
"1969","35","08/30/1969","4","KS","Wichita","9","85","10","3","2","24","46"
"1969","37","09/13/1969","3","IN","Indianapolis","5","199","9","7","21","54","108"
"1969","37","09/13/1969","4","KS","Wichita","7","71","4","4","5","22","36"
"1969","38","09/20/1969","9","WA","Seattle","2","124","12","2","7","40","63"
"1969","40","10/04/1969","8","AZ","Phoenix","1","104","3","5","6","30","60"
"1969","40","10/04/1969","9","CA","Glendale","1","34","1","2","2","6","23"
"1969","41","10/11/1969","1","CT","Hartford","1","58","5","5","4","17","27"
"1969","41","10/11/1969","9","CA","San Diego","1","99","14","6","10","29","40"
"1969","42","10/18/1969","5","FL","Miami","0","58","3","3","7","17","28"
"1969","44","11/01/1969","1","MA","Worcester","6","70","4","3","0","15","48"
"1969","44","11/01/1969","2","PA","Allentown","4","53","2","3","3","17","28"
"1969","45","11/08/1969","7","AR","Little Rock","4","58","2","3","5","12","36"
"1969","45","11/08/1969","9","CA","San Diego","0","99","4","4","5","36","50"
"1969","46","11/15/1969","4","MN","Saint Paul","1","68","5","1","1","13","48"
"1969","47","11/22/1969","1","MA","Lowell","3","21","2","1","2","2","14"
"1969","47","11/22/1969","9","WA","Spokane","0","50","0","2","0","5","43"
"1969","48","11/29/1969","2","NJ","Jersey City","3","53","4","0","4","13","32"
"1969","48","11/29/1969","3","OH","Cleveland","2","193","14","12","9","71","87"
"1969","50","12/13/1969","1","CT","Bridgeport","2","48","1","0","5","11","31"
"1969","50","12/13/1969","1","MA","Springfield","7","55","3","0","2","13","37"
"1969","50","12/13/1969","3","OH","Dayton","3","79","5","3","3","23","45"
"1969","50","12/13/1969","4","KS","Kansas City","4","48","5","2","4","14","23"
"1970","1","01/10/1970","2","PA","Allentown","6","43","1","1","1","8","32"
"1970","1","01/10/1970","3","IL","Peoria","3","45","3","0","4","10","28"
"1970","1","01/10/1970","7","TX","Houston","6","220","19","8","23","77","93"
"1970","2","01/17/1970","4","MN","Saint Paul","5","110","6","0","6","22","76"
"1970","3","01/24/1970","7","LA","New Orleans","2","214","5","10","13","67","119"
"1970","3","01/24/1970","7","TX","Corpus Christi","0","37","3","0","3","9","22"
"1970","4","01/31/1970","6","TN","Memphis","5","143","7","5","6","49","76"
"1970","5","02/07/1970","3",NA,NA,"4","33","3","3","2","4","21"
"1970","5","02/07/1970","9","CA","Pasadena","2","52","1","0","1","10","40"
"1970","7","02/21/1970","4","MN","Duluth","1","22","2","0","0","7","13"
"1970","7","02/21/1970","6",NA,NA,"17","147","4","6","12","50","75"
"1970","7","02/21/1970","8","AZ","Phoenix","3","127","5","2","7","32","81"
"1970","8","02/28/1970","1","CT","Waterbury","0","22","1","0","1","4","16"
"1970","10","03/14/1970","3","IN","Indianapolis","3","157","14","3","14","41","85"
"1970","11","03/21/1970","3","IN","Gary","3","27","2","1","4","7","13"
"1970","12","03/28/1970","2","NY","New York","70","1697","56","51","116","437","1037"
"1970","12","03/28/1970","3","OH","Cincinnati","4","165","13","8","7","41","96"
"1970","13","04/04/1970","3","OH","Youngstown","2","66","5","2","7","14","38"
"1970","13","04/04/1970","3","WI","Milwaukee","0","132","1","4","5","38","84"
"1970","13","04/04/1970","5","VA","Richmond","7","84","3","3","8","26","44"
"1970","13","04/04/1970","7","TX","Dallas","3","158","10","2","8","56","82"
"1970","13","04/04/1970","8","AZ","Phoenix","3","115","10","5","5","36","59"
"1970","14","04/11/1970","1","CT","Hartford","0","51","5","1","1","16","28"
"1970","16","04/25/1970","5","FL","Tampa","5","62","3","1","5","16","37"
"1970","17","05/02/1970","2","NY","Rochester","8","111","8","0","3","31","69"
"1970","17","05/02/1970","7","TX","Fort Worth","3","70","10","7","1","17","35"
"1970","18","05/09/1970","2","NJ","Trenton","3","36","3","0","4","14","15"
"1970","18","05/09/1970","5","NC","Charlotte","0","55","3","2","5","18","27"
"1970","18","05/09/1970","9","CA","San Jose","2","41","4","1","6","8","22"
"1970","19","05/16/1970","1","CT","Hartford","3","71","3","4","5","17","42"
"1970","19","05/16/1970","1","CT","New Haven","0","52","5","2","4","13","28"
"1970","19","05/16/1970","5","FL","Jacksonville","1","93","5","3","13","34","38"
"1970","20","05/23/1970","2","NY","Buffalo","2","149","10","4","6","43","86"
"1970","20","05/23/1970","2","NY","Rochester","9","105","2","6","8","25","64"
"1970","21","05/30/1970","4","KS","Kansas City","3","33","3","3","0","10","17"
"1970","22","06/06/1970","2","NY","Rochester","7","122","3","2","5","25","87"
"1970","22","06/06/1970","6","AL","Birmingham","2","86","8","4","4","23","47"
"1970","23","06/13/1970","5","FL","Jacksonville","3","89","5","5","14","17","48"
"1970","24","06/20/1970","1","MA","Lynn","0","14","0","0","0","0","14"
"1970","24","06/20/1970","4","NE","Lincoln","0","35","4","1","0","7","23"
"1970","24","06/20/1970","5","FL","Miami","1","116","7","8","12","33","56"
"1970","24","06/20/1970","7","TX","San Antonio","4","127","7","4","7","36","73"
"1970","25","06/27/1970","1","CT","New Haven","1","55","7","1","4","10","33"
"1970","26","07/04/1970","2","PA","Erie","6","42","1","0","0","13","28"
"1970","26","07/04/1970","3","IN","South Bend","4","34","2","0","2","4","26"
"1970","27","07/11/1970","4","MN","Minneapolis","7","150","13","4","2","34","97"
"1970","28","07/18/1970","9","WA","Seattle","5","134","4","11","8","30","81"
"1970","29","07/25/1970","1","CT","Waterbury","0","29","2","3","0","6","18"
"1970","30","08/01/1970","1","MA","New Bedford","1","32","2","0","0","7","23"
"1970","30","08/01/1970","5","GA","Atlanta","4","121","6","3","23","36","53"
"1970","31","08/08/1970","2","NY","Rochester","0","126","2","7","6","34","77"
"1970","32","08/15/1970","7","LA","Baton Rouge","0","41","1","2","7","10","21"
"1970","33","08/22/1970","7","AR","Little Rock","5","59","6","5","4","18","26"
"1970","33","08/22/1970","8","CO","Pueblo","1","20","1","0","3","3","13"
"1970","33","08/22/1970","9","CA","Berkeley","0","13","0","0","0","6","7"
"1970","33","08/22/1970","9","CA","Fresno","3","62","4","2","3","20","33"
"1970","34","08/29/1970","1","MA","Cambridge","4","30","1","2","2","6","19"
